input1;Input2;Input3;Output1;Output2;Output3;Output4;Output5
110.3370972;60.11574173;124.9927673;124.0256042;120.1027222;83.15248871;94.76996613;12.1
110.3472214;60.22714233;124.9927673;123.056282;120.0520859;83.15248871;94.76996613;12.1
109.9927673;59.97395706;124.963829;122.4019852;120.0303802;83.17418671;94.76996613;12.1
109.6889496;60.17650604;124.963829;122.4504471;120.0737839;83.12355042;94.76996613;12.1
109.8003464;59.86255646;125.0434036;124.8010712;120.0737839;83.17418671;94.79166412;12.1
109.4458923;59.96383286;125.0144653;122.8624115;120.0954895;83.17418671;94.82060242;12.1
110.0839157;60.11574173;125.0144653;128.3633575;120.0954895;83.17418671;94.81336975;12.1
109.7395859;60.30815887;124.9927673;122.8866501;120.0737839;83.203125;94.82060242;12.1
110.3472214;59.94357681;125.0144653;126.8608932;120.0448532;83.224823;94.87123871;12.1
109.9927673;60.11574173;125.0144653;124.2679367;119.9942093;83.27545929;94.79166412;12.1
110.0839157;60.06510544;125.0434036;121.4084167;119.9942093;83.17418671;94.63975525;12.1
110.0839157;59.94357681;124.9855347;125.5280685;119.9942093;83.224823;94.84230042;12.1
109.9522552;60.11574173;124.9855347;120.245224;120.0231476;83.203125;94.84230042;12.1
110.0332718;60.12586975;124.9855347;123.7348099;120.0231476;83.23929596;94.87123871;12.1
109.7395859;59.94357681;125.0144653;123.7590408;120.0737839;83.19589233;94.89293671;12.1
109.709198;60.17650604;124.9927673;124.3891068;120.0448532;83.27545929;94.84230042;12.1
109.9522552;59.86255646;125.0144653;122.5716171;120.0448532;83.19589233;94.84230042;12.1
110.0839157;60.06510544;124.9855347;124.7283707;120.0014496;83.224823;94.89293671;12.1
110.0839157;59.98408508;125.0144653;123.8802109;120.0231476;83.27545929;94.921875;12.1
109.8813629;59.98408508;124.963829;124.1467743;120.0448532;83.25376129;94.921875;12.1
109.9927673;60.17650604;124.9927673;123.6378784;120.0231476;83.27545929;94.89293671;12.1
109.9117508;60.05497742;125.0144653;124.5102692;120.0231476;83.27545929;94.89293671;12.1
109.8408585;59.95370483;124.9855347;122.8139496;120.0520859;83.25376129;94.921875;12.1
109.709198;60.06510544;124.963829;124.5829697;120.0737839;83.27545929;94.91464233;12.1
109.8104782;60.06510544;125.0144653;124.8010712;120.0231476;83.24652863;94.95081329;12.1
109.901619;60.23727036;124.9927673;123.9771423;120.0231476;83.25376129;94.943573;12.1
110.1244202;60.17650604;125.0144653;126.7639618;120.0231476;83.27545929;94.89293671;12.1
109.9522552;60.15625;125.036171;122.1838837;120.0520859;83.30439758;94.921875;12.1
110.1649323;59.87268448;125.0651016;124.3406372;120.0737839;83.25376129;94.87123871;12.1
109.4965286;60.00434113;125.0144653;125.7219315;120.1027222;83.32610321;94.89293671;12.1
109.7497101;60.00434113;124.963829;125.915802;120.1244202;83.32610321;94.921875;12.1
109.8712387;60.00434113;125.0144653;120.8025894;120.1027222;83.32610321;94.921875;12.1
110.5902786;59.87268448;124.9927673;124.8737717;120.0737839;83.35503387;94.921875;12.1
110.2965851;60.11574173;124.9131927;125.0676346;120.0231476;83.32610321;94.89293671;12.1
110.2662048;60.00434113;124.963829;124.9464722;120.0303802;83.30439758;94.84230042;12.1
110.2965851;60.01446915;124.9927673;120.6087265;120.0520859;83.27545929;94.84230042;12.1
109.8712387;60.05497742;124.9855347;122.6927795;120.0520859;83.203125;94.84230042;12.1
109.6180573;60.23727036;124.9855347;123.080513;120.0231476;83.25376129;94.87123871;12.1
110.0130234;59.87268448;124.963829;124.0740738;120.0737839;83.26822662;94.82060242;12.1
109.8712387;59.82204819;124.9855347;123.2016754;120.0520859;83.30439758;94.87123871;12.1
109.709198;60.00434113;125.0144653;120.6087265;120.0520859;83.25376129;94.89293671;12.1
110.134552;59.75115585;124.9927673;127.7332916;120.0231476;83.30439758;94.87123871;12.1
109.921875;60.00434113;125.0144653;123.0078125;119.9725113;83.30439758;94.89293671;12.1
110.0028915;59.96383286;124.9855347;124.5102692;120.0520859;83.30439758;94.84230042;12.1
109.8408585;59.82204819;125.0144653;124.3406372;120.0448532;83.30439758;94.87123871;12.1
109.921875;59.95370483;124.9855347;125.9642639;120.0737839;83.32610321;94.89293671;12.1
109.921875;59.98408508;125.036171;123.7348099;120.0737839;83.27545929;94.89293671;12.1
109.9623871;60.00434113;125.0651016;122.0384827;120.1027222;83.32610321;94.89293671;12.1
110.134552;59.87268448;125.0144653;124.9949341;120.1244202;83.32610321;94.87123871;12.1
110.0434036;59.95370483;124.9855347;121.9173203;120.1244202;83.27545929;94.87123871;12.1
109.9623871;59.89294052;125.0144653;123.7590408;120.1027222;83.25376129;94.87123871;12.1
110.0839157;59.82204819;125.0144653;124.2679367;120.0737839;83.224823;94.89293671;12.1
110.0028915;60.01446915;124.9348984;124.3891068;120.0737839;83.24652863;94.921875;12.1
110.1750565;60.06510544;124.963829;124.3891068;120.0737839;83.224823;94.921875;12.1
109.9623871;59.82204819;124.9855347;124.0498428;120.0737839;83.19589233;94.84230042;12.1
109.9623871;59.95370483;124.9855347;121.6022873;120.0448532;83.19589233;94.74102783;12.1
110.2155685;60.18663025;124.963829;123.8802109;120.0376129;83.19589233;94.76996613;12.1
110.0434036;60.07522964;124.9855347;123.3228455;120.0520859;83.17418671;94.79166412;12.1
110.0434036;59.83217621;124.9855347;122.6927795;120.0231476;83.19589233;94.79166412;12.1
109.9623871;59.93344879;125.036171;124.3891068;120.0231476;83.24652863;94.84230042;12.1
110.3573532;59.69039536;124.9855347;125.0434036;120.0448532;83.24652863;94.79166412;12.1
110.0028915;59.82204819;125.0144653;126.5943298;120.0520859;83.19589233;94.79166412;12.1
109.8914948;59.95370483;125.0651016;125.455368;119.9942093;83.17418671;94.82060242;12.1
109.7193298;60.07522964;125.0144653;123.5651779;120.0737839;83.19589233;94.81336975;12.1
109.7193298;60.07522964;125.0144653;123.2016754;120.0954895;83.14525604;94.81336975;12.1
109.9623871;60.07522964;124.9855347;125.625;120.0231476;83.181427;94.86400604;12.1
110.256073;59.71064758;124.963829;123.4440079;120.0448532;83.224823;94.86400604;12.1
110.4788742;59.93344879;124.963829;122.620079;120.0737839;83.19589233;94.84230042;12.1
110.1750565;59.82204819;125.0144653;126.085434;120.0737839;83.224823;94.84230042;12.1
109.921875;59.85243225;124.9855347;122.1596527;120.0231476;83.19589233;94.81336975;12.1
110.0332718;60.29803085;124.963829;123.540947;119.9725113;83.09461975;94.81336975;12.1
110.2155685;60.12586975;125.0144653;122.4504471;120.0448532;83.17418671;94.76273346;12.1
110.2054367;60.13599396;125.0144653;123.5651779;120.0737839;83.12355042;94.74102783;12.1
110.2155685;59.82204819;125.0144653;119.7363281;120.0448532;83.17418671;94.76273346;12.1
110.2155685;59.7714119;125.0144653;123.1774445;120.0448532;83.12355042;94.76273346;12.1
109.4155121;59.9942131;124.9855347;123.8802109;119.9942093;83.17418671;94.79166412;12.1
109.7598343;59.9942131;124.9927673;122.2081146;119.9942093;83.12355042;94.79166412;12.1
109.7598343;60.12586975;125.0144653;118.8639297;120.0737839;83.19589233;94.79166412;12.1
110.0535278;59.71064758;124.963829;123.1774445;120.0737839;83.19589233;94.81336975;12.1
110.1446762;59.9942131;124.963829;121.3599548;120.1027222;83.14525604;94.76273346;12.1
109.8003464;59.83217621;125.0144653;120.6087265;120.0448532;83.13079071;94.74102783;12.1
109.7193298;59.94357681;125.0144653;124.8980026;120.0593185;83.19589233;94.76996613;12.1
110.1649323;60.07522964;124.9348984;123.2986145;120.0231476;83.224823;94.79166412;12.1
110.2662048;59.94357681;124.963829;123.6378784;120.0520859;83.09461975;94.82060242;12.1
110.1851883;60.12586975;125.036171;120.4875565;120.0737839;83.19589233;94.79166412;12.1
110.276329;59.94357681;124.963829;123.540947;120.0448532;83.17418671;94.76273346;12.1
110.276329;59.7714119;125.036171;123.2986145;120.0448532;83.19589233;94.79166412;12.1
110.0535278;59.78153992;124.9855347;123.4197769;120.0448532;83.17418671;94.81336975;12.1
110.1851883;60.19675827;125.0144653;124.2921753;120.0737839;83.17418671;94.79166412;12.1
110.0130234;59.8828125;125.0651016;119.1305008;120.0737839;83.17418671;94.79166412;12.1
110.0130234;60.03472137;125.036171;120.414856;120.0448532;83.17418671;94.82060242;12.1
110.0130234;60.24739456;124.9348984;123.0078125;120.0448532;83.17418671;94.79166412;12.1
109.5978012;60.11574173;124.9855347;121.6992188;120.0448532;83.224823;94.76273346;12.1
110.1851883;60.11574173;124.9855347;123.2016754;120.0231476;83.19589233;94.74102783;12.1
110.0130234;60.00434113;124.9855347;121.2387848;119.9942093;83.12355042;94.79166412;12.1
109.709198;60.09548569;124.9348984;122.3777466;120.0231476;83.14525604;94.76273346;12.1
109.8003464;59.7714119;124.9855347;118.9850998;119.9942093;83.14525604;94.76273346;12.1
109.6889496;59.8828125;124.9927673;125.1403351;119.9942093;83.17418671;94.84230042;12.1
110.0130234;59.93344879;124.9855347;122.5716171;120.0448532;83.19589233;94.84230042;12.1
110.2256927;60.30815887;124.9855347;120.0271301;120.0231476;83.17418671;94.79166412;12.1
108.6559601;59.94357681;125.0651016;125.309967;119.9942093;83.19589233;94.76273346;12.1
109.587677;60.19675827;125.036171;122.7170105;120.0448532;83.19589233;94.76273346;12.1
109.8408585;59.8828125;125.1157379;121.9415512;120.0954895;83.27545929;94.81336975;12.1
110.0535278;60.09548569;125.0868073;123.1289749;120.1461258;83.224823;94.84230042;12.1
110.276329;59.89294052;125.036171;123.104744;120.1244202;83.224823;94.84230042;12.1
110.0940399;60.05497742;125.036171;124.7283707;120.0954895;83.19589233;94.79166412;12.1
110.0940399;60.13599396;124.9348984;121.6022873;120.0737839;83.17418671;94.71209717;12.1
110.1041641;60.00434113;124.963829;125.4068985;120.0737839;83.19589233;94.66146088;12.1
110.0940399;60.00434113;124.963829;121.4568863;120.0954895;83.17418671;94.63975525;12.1
110.0940399;60.18663025;124.963829;128.6541595;120.0737839;83.12355042;94.61082458;12.1
110.2358246;60.00434113;124.9855347;124.8737717;120.0737839;83.09461975;94.66146088;12.1
110.2358246;60.00434113;124.9348984;124.6072083;120.0954895;83.09461975;94.63975525;12.1
110.2358246;59.84230423;124.963829;120.705658;120.0737839;83.14525604;94.61082458;12.1
110.2358246;59.83217621;125.0144653;122.8624115;120.0448532;83.09461975;94.61082458;12.1
110.0940399;60.08535767;124.9855347;121.8446198;120.0448532;83.04398346;94.63252258;12.1
110.134552;60.15625;124.9855347;123.8802109;120.0231476;83.01504517;94.56018829;12.1
110.134552;60.13599396;125.0144653;125.600769;120.0737839;83.04398346;94.61082458;12.1
110.134552;60.08535767;125.036171;124.4133377;120.0737839;83.09461975;94.71209717;12.1
109.901619;59.98408508;125.0144653;122.0142517;120.0737839;83.04398346;94.69039154;12.1
109.8104782;60.00434113;124.9855347;120.4390945;120.0448532;83.06568146;94.71209717;12.1
110.0130234;59.66001129;124.963829;119.6878586;120.0159149;83.04398346;94.68315887;12.1
110.0231476;60.19675827;125.0144653;122.0627136;120.0231476;83.06568146;94.66146088;12.1
109.942131;59.95370483;124.9855347;121.3357239;120.0954895;83.04398346;94.66146088;12.1
110.0231476;60.14612198;125.0144653;125.164566;120.0954895;83.04398346;94.63975525;12.1
110.0231476;59.83217621;125.0144653;119.1062622;120.0737839;83.06568146;94.63252258;12.1
110.1953125;60.01446915;125.0651016;124.6072083;120.0448532;83.07291412;94.69039154;12.1
109.942131;59.95370483;125.036171;123.6621094;120.0448532;83.09461975;94.71209717;12.1
109.7193298;59.89294052;125.036171;121.7234497;120.0954895;83.01504517;94.69039154;12.1
110.0231476;60.01446915;124.963829;124.2437057;120.0737839;83.04398346;94.68315887;12.1
110.3573532;59.8828125;124.9855347;126.4973984;120.1461258;83.07291412;94.71209717;12.1
110.2864609;59.89294052;124.9855347;124.0740738;120.1244202;83.07291412;94.71209717;12.1
110.0636597;60.12586975;125.0144653;121.0449219;120.0954895;83.06568146;94.66146088;12.1
109.729454;59.95370483;124.9855347;127.4424896;119.9942093;83.07291412;94.66146088;12.1
109.729454;59.95370483;125.0144653;121.7234497;120.0448532;82.99334717;94.63975525;12.1
110.0636597;59.96383286;124.963829;122.5231476;120.0737839;83.04398346;94.63975525;12.1
110.1548004;60.12586975;124.9565964;123.2986145;120.0448532;82.99334717;94.69039154;12.1
110.276329;60.13599396;124.963829;123.4682465;120.0448532;83.04398346;94.76996613;12.1
109.9826355;60.06510544;124.9855347;125.600769;120.0737839;83.09461975;94.74102783;12.1
109.7699661;59.95370483;125.036171;123.2016754;120.0737839;83.07291412;94.76273346;12.1
110.489006;59.89294052;124.9855347;123.056282;120.0231476;83.09461975;94.74102783;12.1
109.942131;60.01446915;125.0072327;124.1710052;120.0448532;83.12355042;94.74102783;12.1
109.5572891;60.14612198;125.0144653;124.1467743;120.0231476;83.09461975;94.76273346;12.1
109.8104782;59.95370483;124.9855347;125.0191727;120.0448532;83.12355042;94.79166412;12.1
109.9826355;59.95370483;124.963829;123.8075104;120.0737839;83.14525604;94.76273346;12.1
109.8104782;60.01446915;125.0144653;124.9464722;120.0665512;83.14525604;94.74102783;12.1
109.9826355;60.06510544;125.0144653;123.540947;120.0737839;83.11631775;94.76273346;12.1
110.1041641;60.01446915;124.963829;123.395546;120.0737839;83.09461975;94.71209717;12.1
109.901619;60.01446915;124.9855347;122.3535156;120.0665512;83.12355042;94.71209717;12.1
109.942131;60.01446915;124.9855347;119.1547318;120.0159149;83.02227783;94.74102783;12.1
110.0636597;60.20688629;125.0144653;119.6393967;120.0159149;83.11631775;94.71209717;12.1
109.6990738;59.95370483;125.036171;121.4326553;120.0231476;83.09461975;94.71209717;12.1
110.5396423;60.25752258;124.9855347;125.600769;120.0448532;83.09461975;94.71209717;12.1
110.0434036;60.14612198;124.9855347;120.8025894;120.0737839;83.06568146;94.69039154;12.1
110.0231476;60.14612198;124.9855347;118.7427673;120.0303802;83.06568146;94.63975525;12.1
109.8307266;60.14612198;125.0144653;121.4084167;119.9942093;83.06568146;94.66146088;12.1
109.9117508;59.78153992;125.036171;123.540947;119.9942093;83.04398346;94.66146088;12.1
110.256073;60.20688629;125.0144653;122.6685486;120.0448532;83.07291412;94.71209717;12.1
109.942131;59.93344879;125.0144653;123.6136398;120.0665512;83.06568146;94.63975525;12.1
110.1548004;60.25752258;124.963829;122.0384827;120.0448532;83.04398346;94.66146088;12.1
110.1446762;60.07522964;124.9855347;121.7719193;120.0448532;83.04398346;94.66146088;12.1
109.4965286;60.16637802;125.0144653;126.5458603;120.0086823;83.07291412;94.69039154;12.1
110.0636597;59.89294052;125.0144653;124.5345078;119.9652786;83.09461975;94.74102783;12.1
109.9826355;60.07522964;124.9855347;120.5844879;119.9942093;83.09461975;94.76273346;12.1
109.7395859;59.84230423;124.9855347;126.0369644;120.0231476;83.14525604;94.76273346;12.1
109.6079254;60.01446915;124.9855347;126.6912613;120.0231476;83.12355042;94.74102783;12.1
110.114296;60.18663025;125.036171;127.6848221;120.0448532;83.09461975;94.71209717;12.1
109.7800903;59.87268448;125.0144653;122.3777466;120.0448532;83.11631775;94.66146088;12.1
109.8509827;59.95370483;125.057869;122.2808151;120.0159149;83.09461975;94.68315887;12.1
109.7395859;60.01446915;125.036171;124.5102692;120.0231476;83.12355042;94.66146088;12.1
110.5801468;60.01446915;125.036171;120.099823;120.1244202;83.09461975;94.63975525;12.1
110.4991302;60.05497742;125.0289383;123.9044418;120.1244202;83.06568146;94.63252258;12.1
109.8509827;60.01446915;125.0144653;122.0869522;120.1027222;83.09461975;94.66146088;12.1
110.4079895;60.13599396;125.0144653;122.2323532;120.0954895;83.09461975;94.69039154;12.1
109.395256;59.84230423;124.9855347;122.4019852;120.0954895;83.07291412;94.66146088;12.1
109.7800903;59.89294052;124.9348984;122.8381805;120.0665512;83.09461975;94.66146088;12.1
109.6990738;59.89294052;124.963829;119.4212952;120.0448532;83.04398346;94.61082458;12.1
110.5396423;59.86255646;124.963829;119.2031937;120.0448532;83.06568146;94.58911896;12.1
109.8206024;60.14612198;124.963829;122.5958481;120.0448532;83.04398346;94.58911896;12.1
110.4991302;59.95370483;125.0144653;124.9464722;120.0737839;83.04398346;94.53848267;12.1
110.0737839;60.09548569;125.0144653;123.8317413;120.0231476;83.07291412;94.58911896;12.1
110.2965851;60.07522964;125.0144653;120.0271301;120.0303802;83.04398346;94.56018829;12.1
110.0636597;60.13599396;125.0651016;123.4197769;120.0448532;83.07291412;94.61082458;12.1
109.942131;59.95370483;124.963829;125.0918655;120.0448532;83.10908508;94.61082458;12.1
109.9623871;59.84230423;125.0144653;120.681427;120.0448532;83.07291412;94.66146088;12.1
109.6585617;59.83217621;124.9855347;120.0028915;120.0954895;83.06568146;94.66869354;12.1
109.9522552;60.13599396;125.036171;124.6072083;120.0737839;83.12355042;94.71209717;12.1
110.2459488;60.11574173;124.9855347;125.3584366;120.0737839;83.09461975;94.76273346;12.1
110.1953125;60.18663025;125.0144653;124.0013733;120.0737839;83.09461975;94.79166412;12.1
110.0839157;59.96383286;124.9855347;123.9286728;120.1244202;83.12355042;94.76273346;12.1
110.3370972;60.13599396;125.0144653;119.7847977;120.0737839;83.12355042;94.74102783;12.1
110.0839157;59.78153992;125.036171;120.1967621;120.0448532;83.09461975;94.74102783;12.1
109.8611145;59.90306854;124.9855347;121.3599548;120.0448532;83.14525604;94.76273346;12.1
109.8611145;59.96383286;124.963829;122.1838837;120.0448532;83.09461975;94.81336975;12.1
109.8509827;59.96383286;125.0144653;122.959343;120.0448532;83.14525604;94.81336975;12.1
109.9725113;60.02459335;124.9855347;123.4682465;120.0448532;83.14525604;94.81336975;12.1
109.9117508;59.78153992;124.9855347;121.7719193;120.0737839;83.17418671;94.81336975;12.1
109.8206024;60.07522964;124.9855347;124.0013733;120.0231476;83.17418671;94.79166412;12.1
109.9117508;59.96383286;124.9565964;125.1888046;120.0231476;83.14525604;94.79166412;12.1
110.0332718;59.96383286;125.0144653;123.6863403;120.0231476;83.19589233;94.79166412;12.1
110.0737839;59.95370483;125.036171;125.455368;120.0231476;83.17418671;94.81336975;12.1
110.3776016;60.02459335;125.0144653;121.7476883;120.1244202;83.19589233;94.81336975;12.1
110.1041641;60.09548569;125.036171;126.4489288;120.1244202;83.19589233;94.81336975;12.1
109.6180573;59.93344879;125.036171;122.5958481;120.1244202;83.14525604;94.81336975;12.1
110.4079895;60.10561371;125.036171;121.7234497;120.0448532;83.17418671;94.82060242;12.1
110.0332718;60.01446915;125.0144653;122.5958481;120.0231476;83.17418671;94.82060242;12.1
110.2054367;59.96383286;124.9855347;125.5765305;120.0231476;83.17418671;94.81336975;12.1
110.3370972;60.02459335;124.9855347;122.2081146;120.0954895;83.19589233;94.76273346;12.1
110.0434036;59.73090363;124.9855347;118.6700668;120.0448532;83.17418671;94.79166412;12.1
109.7800903;59.85243225;124.963829;123.056282;120.0737839;83.12355042;94.76273346;12.1
109.6585617;59.96383286;124.9855347;124.8737717;120.0954895;83.14525604;94.76273346;12.1
109.9117508;60.14612198;124.9565964;122.2565842;120.0737839;83.14525604;94.76273346;12.1
109.9522552;59.96383286;124.9348984;125.915802;120.0448532;83.13802338;94.79166412;12.1
109.9117508;59.90306854;124.9855347;121.1660843;120.0737839;83.17418671;94.81336975;12.1
110.1446762;60.02459335;124.9855347;122.935112;120.0448532;83.17418671;94.74102783;12.1
109.9522552;60.02459335;125.036171;122.2565842;120.0231476;83.11631775;94.74102783;12.1
109.9522552;60.07522964;125.0144653;125.7461624;120.0231476;83.12355042;94.71209717;12.1
109.9522552;60.07522964;125.036171;122.910881;120.0737839;83.12355042;94.74102783;12.1
109.8611145;60.02459335;125.0144653;123.7590408;120.0737839;83.14525604;94.79166412;12.1
109.9522552;59.90306854;125.0144653;122.935112;120.0737839;83.14525604;94.81336975;12.1
110.0332718;59.85243225;125.0144653;119.4455261;120.1244202;83.14525604;94.79166412;12.1
109.8611145;60.24739456;125.0144653;123.2016754;120.0231476;83.09461975;94.74102783;12.1
109.9522552;60.07522964;124.9855347;123.4440079;120.0954895;83.17418671;94.76996613;12.1
109.9522552;60.18663025;124.9855347;123.6863403;120.0737839;83.19589233;94.81336975;12.1
110.0332718;60.18663025;125.0144653;121.4811172;120.0448532;83.19589233;94.84230042;12.1
110.0332718;60.02459335;124.963829;121.4326553;120.0231476;83.17418671;94.81336975;12.1
109.8611145;59.90306854;124.9855347;123.2016754;120.0231476;83.12355042;94.79166412;12.1
109.8813629;59.90306854;124.9565964;122.959343;119.9942093;83.14525604;94.82060242;12.1
109.8206024;59.85243225;124.9855347;124.0498428;120.0448532;83.19589233;94.76996613;12.1
109.9522552;60.02459335;125.036171;122.620079;120.0231476;83.14525604;94.74102783;12.1
109.8206024;60.39930725;125.0144653;123.225914;120.0231476;83.12355042;94.74102783;12.1
110.2965851;60.07522964;125.036171;123.4682465;120.0231476;83.16695404;94.76273346;12.1
109.9623871;59.90306854;124.9855347;123.5167084;120.0231476;83.12355042;94.79166412;12.1
110.1041641;59.85243225;124.9855347;120.8268204;120.0448532;83.16695404;94.76273346;12.1
110.114296;59.85243225;124.9855347;126.2550659;120.0231476;83.14525604;94.76996613;12.1
110.3674774;60.07522964;125.0144653;124.0256042;120.0159149;83.05121613;94.74102783;12.1
109.9522552;59.79166794;125.0144653;123.6863403;120.0448532;83.09461975;94.69039154;12.1
109.5775452;59.92332077;124.9855347;120.8268204;119.9942093;83.09461975;94.71209717;12.1
110.0332718;60.13599396;125.036171;120.4390945;120.0448532;83.09461975;94.71209717;12.1
109.9522552;59.96383286;124.9855347;123.5651779;120.0448532;83.09461975;94.74102783;12.1
110.0332718;59.96383286;125.0144653;125.3584366;120.0448532;83.09461975;94.69039154;12.1
109.8914948;59.96383286;125.0144653;119.1305008;120.0231476;83.12355042;94.69039154;12.1
109.901619;60.13599396;125.036171;122.9835815;119.9942093;83.17418671;94.71209717;12.1
110.0130234;60.07522964;125.0144653;124.8495407;120.0665512;83.09461975;94.71209717;12.1
109.9725113;60.00434113;125.0651016;122.4504471;120.0954895;83.14525604;94.76996613;12.1
109.8712387;59.96383286;124.9565964;121.9173203;120.0737839;83.14525604;94.76273346;12.1
110.2054367;60.08535767;125.0144653;122.1596527;120.0231476;83.14525604;94.79166412;12.1
110.1953125;60.2676506;124.9493637;124.4375687;120.0448532;83.12355042;94.79166412;12.1
110.0130234;60.07522964;125.0144653;120.9237595;120.0448532;83.12355042;94.74102783;12.1
109.8307266;60.10561371;124.9855347;123.9044418;120.0737839;83.09461975;94.71209717;12.1
110.134552;60.18663025;125.0144653;121.8446198;120.0231476;83.14525604;94.71209717;12.1
110.0130234;59.96383286;124.9855347;118.5973663;120.0665512;83.12355042;94.76273346;12.1
109.8611145;60.13599396;125.0072327;118.9123993;120.0448532;83.12355042;94.71209717;12.1
109.6889496;59.80179214;125.0144653;122.8866501;120.0448532;83.12355042;94.74102783;12.1
109.921875;60.06510544;125.0144653;123.1532135;120.0448532;83.12355042;94.71932983;12.1
109.942131;60.13599396;125.0144653;124.1225433;120.0954895;83.14525604;94.71209717;12.1
109.5269089;60.03472137;125.036171;121.0206909;120.0954895;83.12355042;94.74102783;12.1
109.9623871;60.02459335;125.0434036;124.6556702;120.0737839;83.12355042;94.71209717;12.1
109.9826355;59.96383286;125.036171;122.5958481;120.1027222;83.12355042;94.76273346;12.1
109.942131;60.02459335;125.0144653;122.0384827;120.0954895;83.14525604;94.74102783;12.1
110.0434036;59.96383286;124.9855347;122.474678;120.0954895;83.12355042;94.76996613;12.1
110.1244202;59.96383286;124.9348984;122.3292847;120.0448532;83.14525604;94.71209717;12.1
110.1649323;60.19675827;124.9855347;121.7719193;120.0737839;83.17418671;94.74102783;12.1
110.1244202;59.78153992;124.9348984;125.0918655;120.0737839;83.14525604;94.69039154;12.1
109.9826355;59.96383286;124.9565964;123.225914;120.0737839;83.12355042;94.74102783;12.1
109.942131;60.07522964;124.9855347;120.7298889;120.0448532;83.09461975;94.66146088;12.1
109.9826355;60.08535767;125.036171;124.6072083;119.9652786;83.09461975;94.66146088;12.1
109.9826355;60.08535767;125.036171;126.4004593;119.9942093;83.07291412;94.69039154;12.1
110.1649323;60.02459335;125.0144653;126.2308273;120.0954895;83.09461975;94.69039154;12.1
110.2054367;60.02459335;125.0144653;121.7476883;120.0954895;83.12355042;94.69039154;12.1
109.9826355;60.13599396;125.0144653;121.4084167;120.0954895;83.12355042;94.66146088;12.1
110.0737839;60.02459335;124.9855347;124.3164063;120.1244202;83.09461975;94.69039154;12.1
109.9826355;59.96383286;125.0651016;121.0691528;120.0448532;83.04398346;94.71209717;12.1
109.9725113;60.08535767;125.036171;122.9835815;120.0448532;83.04398346;94.66146088;12.1
109.901619;59.85243225;124.963829;122.3050461;120.1171875;83.11631775;94.74102783;12.1
109.8206024;59.96383286;125.0144653;122.2565842;120.0448532;83.09461975;94.71209717;12.1
110.2054367;59.96383286;125.0144653;125.2130356;120.0448532;83.07291412;94.69039154;12.1
110.0737839;60.16637802;124.9855347;125.7219315;120.0954895;83.14525604;94.74102783;12.1
110.0737839;60.02459335;124.9855347;122.474678;120.0954895;83.09461975;94.71209717;12.1
109.7800903;59.96383286;124.9855347;123.5167084;120.0737839;83.10908508;94.69039154;12.1
110.0636597;60.02459335;125.0144653;122.1838837;120.0448532;83.09461975;94.69039154;12.1
109.9927673;59.96383286;124.9565964;122.8381805;120.0231476;83.04398346;94.66146088;12.1
110.1649323;60.02459335;124.9855347;122.1354141;120.0448532;83.12355042;94.66146088;12.1
110.1649323;60.02459335;124.9855347;121.7719193;120.0954895;83.04398346;94.66146088;12.1
110.2358246;60.13599396;124.9855347;122.474678;120.0954895;83.09461975;94.69039154;12.1
109.9927673;59.8828125;125.0144653;122.0627136;120.0665512;83.07291412;94.71209717;12.1
109.8914948;59.85243225;125.036171;123.9286728;120.0448532;83.04398346;94.66146088;12.1
109.8206024;59.96383286;124.9855347;122.789711;120.0448532;83.09461975;94.74102783;12.1
109.8206024;59.90306854;125.0144653;120.414856;120.0448532;83.09461975;94.76273346;12.1
110.0839157;60.07522964;125.0144653;127.5878906;120.0448532;83.04398346;94.76273346;12.1
110.5396423;59.85243225;125.0072327;124.0013733;120.0448532;83.09461975;94.79166412;12.1
110.5801468;60.18663025;124.963829;126.1581345;119.9942093;83.07291412;94.79166412;12.1
109.9927673;60.18663025;125.0144653;124.1952438;120.0448532;83.09461975;94.79166412;12.1
110.0737839;60.02459335;124.9927673;120.9964523;120.0448532;83.07291412;94.76996613;12.1
110.0737839;60.07522964;125.0072327;126.8608932;119.9942093;83.12355042;94.76996613;12.1
110.3370972;59.90306854;125.0144653;125.2130356;119.9942093;83.09461975;94.79166412;12.1
110.2054367;59.9942131;124.9855347;124.8980026;120.0737839;83.09461975;94.79166412;12.1
109.9826355;59.96383286;125.0072327;120.4875565;120.0954895;83.07291412;94.76273346;12.1
109.8206024;59.90306854;124.9565964;121.5053558;120.0231476;83.09461975;94.76996613;12.1
109.9927673;60.21701431;124.963829;123.7832718;120.0159149;83.09461975;94.74102783;12.1
109.8611145;59.90306854;125.0144653;122.1838837;120.0231476;83.11631775;94.74102783;12.1
109.9117508;60.02459335;125.036171;119.8817291;120.0159149;83.07291412;94.76273346;12.1
110.0737839;59.85243225;125.0072327;120.6087265;120.0231476;83.09461975;94.76273346;12.1
110.0940399;59.83217621;125.0144653;123.6863403;120.0231476;83.09461975;94.76273346;12.1
109.9927673;59.57899475;124.9855347;122.2081146;120.0448532;83.09461975;94.76273346;12.1
109.8206024;59.90306854;124.9855347;120.9722214;120.0448532;83.09461975;94.74102783;12.1
109.9927673;60.08535767;125.0144653;122.3777466;120.0448532;83.07291412;94.69039154;12.1
110.0332718;60.01446915;125.0144653;120.536026;120.0737839;83.06568146;94.69039154;12.1
